"sensanaly","ID","scenario","region","soiltype","initdenres_collapsed","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"upper","CWW_n_l_HD-HR_3","CWW","north","light","HD-HR",3,"winterwheat",3.72521613554994,0.690207497430638,0.0802349918195924,74,3.56795555158354,3.88247671951634,3.72521613554994,0.690207497430638,0.0802349918195924,74,3.56795555158354,3.88247671951634
"upper","CWW_n_l_HD-HR_4","CWW","north","light","HD-HR",4,"winterwheat",3.42550070548282,0.771831434544664,0.0897235817740719,74,3.24964248520564,3.60135892576,-0.0709605656514568,0.589993134482843,0.0685853087586952,74,-0.205387770818499,0.0634666395155857
"upper","CWW_n_l_HD-HR_5","CWW","north","light","HD-HR",5,"winterwheat",3.37100275020734,0.812786246431592,0.0944844819511246,74,3.18581316558313,3.55619233483154,-0.859408622973548,0.626372981072951,0.0728143800226576,74,-1.00212480781796,-0.716692438129139
"upper","CWW_n_l_HD-HR_6","CWW","north","light","HD-HR",6,"winterwheat",3.27712793322436,0.808968014944606,0.0940406215565851,74,3.09280831497345,3.46144755147527,3.27712793322436,0.808968014944606,0.0940406215565851,74,3.09280831497345,3.46144755147527
"lower","CWW_c_h_HD-HR_1","CWW","central","heavy","HD-HR",1,"winterwheat",8.6675,0.0588993220418228,0.00684690711097369,74,8.65408006206249,8.68091993793751,0,0,0,74,0,0
"lower","CWW_c_h_HD-HR_2","CWW","central","heavy","HD-HR",2,"winterwheat",7.75343573109701,0.120054911827651,0.0139561000195619,74,7.72608177505867,7.78078968713536,0.110126118628452,0.0802964811254791,0.0093342763302746,74,0.0918309370211143,0.128421300235791
"lower","CWW_c_h_HD-HR_3","CWW","central","heavy","HD-HR",3,"winterwheat",7.58242384694237,0.195249017688563,0.0226972372733456,74,7.53793726188662,7.62691043199813,7.58242384694237,0.195249017688563,0.0226972372733456,74,7.53793726188662,7.62691043199813
"lower","CWW_c_h_HD-HR_4","CWW","central","heavy","HD-HR",4,"winterwheat",7.19293690782731,0.220881098518896,0.0256769061459626,74,7.14261017178123,7.2432636438734,-1.16115316730266,0.180178478360246,0.0209453226618329,74,-1.20220599971986,-1.12010033488547
"lower","CWW_c_h_HD-HR_5","CWW","central","heavy","HD-HR",5,"winterwheat",7.17275625081893,0.231212736972757,0.0268779347205787,74,7.12007549876659,7.22543700287126,-0.271038249715826,0.193421361749715,0.0224847765860185,74,-0.315108411824422,-0.226968087607229
"lower","CWW_c_h_HD-HR_6","CWW","central","heavy","HD-HR",6,"winterwheat",6.99847785738701,0.228390473434214,0.0265498532483104,74,6.94644014502032,7.0505155697537,6.99847785738701,0.228390473434214,0.0265498532483104,74,6.94644014502032,7.0505155697537
"upper","CWW_c_h_HD-HR_1","CWW","central","heavy","HD-HR",1,"winterwheat",6.293,0.518515399171599,0.0602761908060073,74,6.17485866602023,6.41114133397978,0,0,0,74,0,0
"upper","CWW_c_h_HD-HR_2","CWW","central","heavy","HD-HR",2,"winterwheat",5.23198613667237,0.634961630624174,0.0738127902529853,74,5.08731306777652,5.37665920556822,0.525056168872663,0.381159691047887,0.0443089140686406,74,0.438210697298127,0.611901640447198
"upper","CWW_c_h_HD-HR_3","CWW","central","heavy","HD-HR",3,"winterwheat",4.67622211976338,0.921816916550301,0.107159039903081,74,4.46619040155334,4.88625383797342,4.67622211976338,0.921816916550301,0.107159039903081,74,4.46619040155334,4.88625383797342
"upper","CWW_c_h_HD-HR_4","CWW","central","heavy","HD-HR",4,"winterwheat",4.2387546867264,0.998872480907983,0.116116567311734,74,4.0111662147954,4.4663431586574,-0.0752648926636355,0.840644553656479,0.0977229443854176,74,-0.266801863659054,0.116272078331783
"upper","CWW_c_h_HD-HR_5","CWW","central","heavy","HD-HR",5,"winterwheat",4.15238738574005,1.03467344525547,0.120278344881881,74,3.91664182977156,4.38813294170854,-1.21229693729131,0.81862929628245,0.0951637226993493,74,-1.39881783378204,-1.02577604080059
"upper","CWW_c_h_HD-HR_6","CWW","central","heavy","HD-HR",6,"winterwheat",4.03153839760492,1.02292947922327,0.11891313656115,74,3.79846864994507,4.26460814526478,4.03153839760492,1.02292947922327,0.11891313656115,74,3.79846864994507,4.26460814526478
"lower","CWW_c_m_HD-HR_1","CWW","central","medium","HD-HR",1,"winterwheat",7.6825,0.0518515399171597,0.00602761908060071,74,7.67068586660202,7.69431413339798,0,0,0,74,0,0
"lower","CWW_c_m_HD-HR_2","CWW","central","medium","HD-HR",2,"winterwheat",6.92785973298426,0.093713795063187,0.0108940073938177,74,6.90650747849237,6.94921198747614,0.0711401550690797,0.0655751441081712,0.00762295566286058,74,0.056199161969873,0.0860811481682864
"lower","CWW_c_m_HD-HR_3","CWW","central","medium","HD-HR",3,"winterwheat",6.80515744825996,0.152436700300549,0.0177204064678381,74,6.77042545158299,6.83988944493692,6.80515744825996,0.152436700300549,0.0177204064678381,74,6.77042545158299,6.83988944493692
"lower","CWW_c_m_HD-HR_4","CWW","central","medium","HD-HR",4,"winterwheat",6.46778783638529,0.177430484372942,0.0206258748495267,74,6.42736112168022,6.50821455109037,-1.08549452091932,0.137329568504452,0.0159642380683501,74,-1.11678442753329,-1.05420461430535
"lower","CWW_c_m_HD-HR_5","CWW","central","medium","HD-HR",5,"winterwheat",6.45328798131369,0.189322682282674,0.0220083147760071,74,6.41015168435271,6.49642427827466,-0.213323785396091,0.16410658239017,0.0190770027051754,74,-0.250714710698234,-0.175932860093947
"lower","CWW_c_m_HD-HR_6","CWW","central","medium","HD-HR",6,"winterwheat",6.29728251377204,0.188470087696541,0.0219092026685635,74,6.25434047654166,6.34022455100243,6.29728251377204,0.188470087696541,0.0219092026685635,74,6.25434047654166,6.34022455100243
"upper","CWW_c_m_HD-HR_1","CWW","central","medium","HD-HR",1,"winterwheat",5.5755,0.459616077129776,0.0534292836950336,74,5.47077860395773,5.68022139604227,0,0,0,74,0,0
"upper","CWW_c_m_HD-HR_2","CWW","central","medium","HD-HR",2,"winterwheat",4.93520511990889,0.557968469204603,0.0648625170385386,74,4.80807458651335,5.06233565330442,0.379712105642289,0.344439868816791,0.0400403214391828,74,0.301233075621491,0.458191135663088
"upper","CWW_c_m_HD-HR_3","CWW","central","medium","HD-HR",3,"winterwheat",4.58510250352727,0.842935770225829,0.0979892929014552,74,4.39304348944042,4.77716151761413,4.58510250352727,0.842935770225829,0.0979892929014552,74,4.39304348944042,4.77716151761413
"upper","CWW_c_m_HD-HR_4","CWW","central","medium","HD-HR",4,"winterwheat",4.21896320445804,0.943943492800071,0.109731202145602,74,4.00389004825266,4.43403636066342,-0.191609048907944,0.738873689050389,0.0858923216820427,74,-0.359957999404748,-0.0232600984111407
"upper","CWW_c_m_HD-HR_5","CWW","central","medium","HD-HR",5,"winterwheat",4.15269822682873,0.9947811805112,0.115640963301216,74,3.92604193875834,4.37935451489911,-1.2226906986127,0.776332632526594,0.0902468354109897,74,-1.39957449601824,-1.04580690120716
"upper","CWW_c_m_HD-HR_6","CWW","central","medium","HD-HR",6,"winterwheat",4.03728796930472,0.990225330533766,0.115111356498868,74,3.81166971056694,4.2629062280425,4.03728796930472,0.990225330533766,0.115111356498868,74,3.81166971056694,4.2629062280425
"lower","CWW_c_l_HD-HR_1","CWW","central","light","HD-HR",1,"winterwheat",6.27,0.0422866927479753,0.00491572818223751,74,6.26036517276282,6.27963482723719,0,0,0,74,0,0
"lower","CWW_c_l_HD-HR_2","CWW","central","light","HD-HR",2,"winterwheat",5.65409919971531,0.0764267843233758,0.00888443321437559,74,5.63668571061514,5.67151268881549,0.0824896310364774,0.0559683536736433,0.00650618895893999,74,0.069737500676955,0.0952417613959998
"lower","CWW_c_l_HD-HR_3","CWW","central","light","HD-HR",3,"winterwheat",5.55398471508579,0.124317308982972,0.0144515936242563,74,5.52565959158225,5.58230983858933,5.55398471508579,0.124317308982972,0.0144515936242563,74,5.52565959158225,5.58230983858933
"lower","CWW_c_l_HD-HR_4","CWW","central","light","HD-HR",4,"winterwheat",5.27866192481907,0.144700589197351,0.0168211018190315,74,5.24569256525377,5.31163128438438,-0.859318036184998,0.111386958560815,0.0129484709195503,74,-0.884697039187317,-0.833939033182679
"lower","CWW_c_l_HD-HR_5","CWW","central","light","HD-HR",5,"winterwheat",5.26683680029466,0.154399080696549,0.0179485285551903,74,5.23165768432648,5.30201591626283,-0.158569965107449,0.130971913629466,0.0152251757011848,74,-0.188411309481771,-0.128728620733126
"lower","CWW_c_l_HD-HR_6","CWW","central","light","HD-HR",6,"winterwheat",5.13951583647429,0.153703760839898,0.0178676992636828,74,5.10449514591747,5.17453652703111,5.13951583647429,0.153703760839898,0.0178676992636828,74,5.10449514591747,5.17453652703111
"upper","CWW_c_l_HD-HR_1","CWW","central","light","HD-HR",1,"winterwheat",4.549,0.375546104642731,0.0436563479041567,74,4.46343355810785,4.63456644189215,0,0,0,74,0,0
"upper","CWW_c_l_HD-HR_2","CWW","central","light","HD-HR",2,"winterwheat",4.0264706674014,0.45585879834386,0.0529925089080686,74,3.92260534994159,4.13033598486122,0.430281785841038,0.283324956978529,0.0329358572459481,74,0.365727505638979,0.494836066043096
"upper","CWW_c_l_HD-HR_3","CWW","central","light","HD-HR",3,"winterwheat",3.74059449035193,0.688684447706135,0.0800579408854294,74,3.58368092621649,3.89750805448737,3.74059449035193,0.688684447706135,0.0800579408854294,74,3.58368092621649,3.89750805448737
"upper","CWW_c_l_HD-HR_4","CWW","central","light","HD-HR",4,"winterwheat",3.44170430371618,0.771174592867722,0.0896472254800989,74,3.26599574177518,3.61741286565717,-0.0547569674181006,0.595836667634081,0.0692646056894478,74,-0.190515594569418,0.0810016597332171
"upper","CWW_c_l_HD-HR_5","CWW","central","light","HD-HR",5,"winterwheat",3.38757244040795,0.812687535345694,0.0944730070204712,74,3.20240534664783,3.57273953416807,-0.842838932772933,0.625640287759748,0.0727292061550743,74,-0.985388176836879,-0.700289688708988
"upper","CWW_c_l_HD-HR_6","CWW","central","light","HD-HR",6,"winterwheat",3.29340562396127,0.808961532466657,0.0940398679838303,74,3.10908748271296,3.47772376520958,3.29340562396127,0.808961532466657,0.0940398679838303,74,3.10908748271296,3.47772376520958
"lower","CWW_e_h_HD-HR_1","CWW","east","heavy","HD-HR",1,"winterwheat",8.6675,0.0588993220418228,0.00684690711097369,74,8.65408006206249,8.68091993793751,0,0,0,74,0,0
"lower","CWW_e_h_HD-HR_2","CWW","east","heavy","HD-HR",2,"winterwheat",7.94878448255694,0.0529818204896027,0.00615901152826521,74,7.93671281996154,7.96085614515234,0.0686447379087323,0.052749433388787,0.00613199707652087,74,0.0566260236387513,0.0806634521787132
"lower","CWW_e_h_HD-HR_3","CWW","east","heavy","HD-HR",3,"winterwheat",7.87256036528717,0.0644528749102532,0.00749249451856769,74,7.85787507603078,7.88724565454356,7.87256036528717,0.0644528749102532,0.00749249451856769,74,7.85787507603078,7.88724565454356
"lower","CWW_e_h_HD-HR_4","CWW","east","heavy","HD-HR",4,"winterwheat",7.51670056569678,0.0731019769911705,0.00849793221272858,74,7.50004461855983,7.53335651283373,-1.25298955081156,0.0869209893177127,0.0101043597654608,74,-1.27279409595187,-1.23318500567126
"lower","CWW_e_h_HD-HR_5","CWW","east","heavy","HD-HR",5,"winterwheat",7.51428379383783,0.0798843030805112,0.00928636160580504,74,7.49608252509046,7.53248506258521,-0.0768592228626931,0.0772888859940683,0.00898465049795069,74,-0.0944691378386765,-0.0592493078867098
"lower","CWW_e_h_HD-HR_6","CWW","east","heavy","HD-HR",6,"winterwheat",7.33700965031105,0.0808004909140972,0.00939286627810522,74,7.31859963240596,7.35541966821614,7.33700965031105,0.0808004909140972,0.00939286627810522,74,7.31859963240596,7.35541966821614
"upper","CWW_e_h_HD-HR_1","CWW","east","heavy","HD-HR",1,"winterwheat",6.293,0.518515399171599,0.0602761908060073,74,6.17485866602023,6.41114133397978,0,0,0,74,0,0
"upper","CWW_e_h_HD-HR_2","CWW","east","heavy","HD-HR",2,"winterwheat",6.44878492125911,0.471362024433551,0.0547947223339067,74,6.34138726548465,6.55618257703356,0.518132462176979,0.373186991140726,0.04338210653002,74,0.43310353337814,0.603161390975819
"upper","CWW_e_h_HD-HR_3","CWW","east","heavy","HD-HR",3,"winterwheat",6.49091091749713,0.623848331947922,0.0725208955232163,74,6.34876996227163,6.63305187272263,6.49091091749713,0.623848331947922,0.0725208955232163,74,6.34876996227163,6.63305187272263
"upper","CWW_e_h_HD-HR_4","CWW","east","heavy","HD-HR",4,"winterwheat",6.19948568637342,0.715846738892735,0.0832154930987438,74,6.03638331989988,6.36258805284696,-0.245568467759131,0.757807261980967,0.0880933048282063,74,-0.418231345222415,-0.0729055902958467
"upper","CWW_e_h_HD-HR_5","CWW","east","heavy","HD-HR",5,"winterwheat",6.19230530684272,0.776922611168365,0.0903154190350048,74,6.01528708553411,6.36932352815133,-0.819526385431419,0.733444908707392,0.0852612387859104,74,-0.986638413451803,-0.652414357411034
"upper","CWW_e_h_HD-HR_6","CWW","east","heavy","HD-HR",6,"winterwheat",6.05008353398366,0.78487467586181,0.091239827778756,74,5.8712534715373,6.22891359643002,6.05008353398366,0.78487467586181,0.091239827778756,74,5.8712534715373,6.22891359643002
"lower","CWW_e_m_HD-HR_1","CWW","east","medium","HD-HR",1,"winterwheat",7.6825,0.0518515399171597,0.00602761908060071,74,7.67068586660202,7.69431413339798,0,0,0,74,0,0
"lower","CWW_e_m_HD-HR_2","CWW","east","medium","HD-HR",2,"winterwheat",6.92785973298426,0.093713795063187,0.0108940073938177,74,6.90650747849237,6.94921198747614,0.0711401550690797,0.0655751441081712,0.00762295566286058,74,0.056199161969873,0.0860811481682864
"lower","CWW_e_m_HD-HR_3","CWW","east","medium","HD-HR",3,"winterwheat",6.80515744825996,0.152436700300549,0.0177204064678381,74,6.77042545158299,6.83988944493692,6.80515744825996,0.152436700300549,0.0177204064678381,74,6.77042545158299,6.83988944493692
"lower","CWW_e_m_HD-HR_4","CWW","east","medium","HD-HR",4,"winterwheat",6.46778783638529,0.177430484372942,0.0206258748495267,74,6.42736112168022,6.50821455109037,-1.08549452091932,0.137329568504452,0.0159642380683501,74,-1.11678442753329,-1.05420461430535
"lower","CWW_e_m_HD-HR_5","CWW","east","medium","HD-HR",5,"winterwheat",6.45328798131369,0.189322682282674,0.0220083147760071,74,6.41015168435271,6.49642427827466,-0.213323785396091,0.16410658239017,0.0190770027051754,74,-0.250714710698234,-0.175932860093947
"lower","CWW_e_m_HD-HR_6","CWW","east","medium","HD-HR",6,"winterwheat",6.29728251377204,0.188470087696541,0.0219092026685635,74,6.25434047654166,6.34022455100243,6.29728251377204,0.188470087696541,0.0219092026685635,74,6.25434047654166,6.34022455100243
"upper","CWW_e_m_HD-HR_1","CWW","east","medium","HD-HR",1,"winterwheat",5.5755,0.459616077129776,0.0534292836950336,74,5.47077860395773,5.68022139604227,0,0,0,74,0,0
"upper","CWW_e_m_HD-HR_2","CWW","east","medium","HD-HR",2,"winterwheat",4.93520511990889,0.557968469204603,0.0648625170385386,74,4.80807458651335,5.06233565330442,0.379712105642289,0.344439868816791,0.0400403214391828,74,0.301233075621491,0.458191135663088
"upper","CWW_e_m_HD-HR_3","CWW","east","medium","HD-HR",3,"winterwheat",4.58510250352727,0.842935770225829,0.0979892929014552,74,4.39304348944042,4.77716151761413,4.58510250352727,0.842935770225829,0.0979892929014552,74,4.39304348944042,4.77716151761413
"upper","CWW_e_m_HD-HR_4","CWW","east","medium","HD-HR",4,"winterwheat",4.21896320445804,0.943943492800071,0.109731202145602,74,4.00389004825266,4.43403636066342,-0.191609048907944,0.738873689050389,0.0858923216820427,74,-0.359957999404748,-0.0232600984111407
"upper","CWW_e_m_HD-HR_5","CWW","east","medium","HD-HR",5,"winterwheat",4.15269822682873,0.9947811805112,0.115640963301216,74,3.92604193875834,4.37935451489911,-1.2226906986127,0.776332632526594,0.0902468354109897,74,-1.39957449601824,-1.04580690120716
"upper","CWW_e_m_HD-HR_6","CWW","east","medium","HD-HR",6,"winterwheat",4.03728796930472,0.990225330533766,0.115111356498868,74,3.81166971056694,4.2629062280425,4.03728796930472,0.990225330533766,0.115111356498868,74,3.81166971056694,4.2629062280425
"lower","CWW_e_l_HD-HR_1","CWW","east","light","HD-HR",1,"winterwheat",6.27,0.0422866927479753,0.00491572818223751,74,6.26036517276282,6.27963482723719,0,0,0,74,0,0
"lower","CWW_e_l_HD-HR_2","CWW","east","light","HD-HR",2,"winterwheat",5.65409919971531,0.0764267843233758,0.00888443321437559,74,5.63668571061514,5.67151268881549,0.0824896310364774,0.0559683536736433,0.00650618895893999,74,0.069737500676955,0.0952417613959998
"lower","CWW_e_l_HD-HR_3","CWW","east","light","HD-HR",3,"winterwheat",5.55398471508579,0.124317308982972,0.0144515936242563,74,5.52565959158225,5.58230983858933,5.55398471508579,0.124317308982972,0.0144515936242563,74,5.52565959158225,5.58230983858933
"lower","CWW_e_l_HD-HR_4","CWW","east","light","HD-HR",4,"winterwheat",5.27866192481907,0.144700589197351,0.0168211018190315,74,5.24569256525377,5.31163128438438,-0.859318036184998,0.111386958560815,0.0129484709195503,74,-0.884697039187317,-0.833939033182679
"lower","CWW_e_l_HD-HR_5","CWW","east","light","HD-HR",5,"winterwheat",5.26683680029466,0.154399080696549,0.0179485285551903,74,5.23165768432648,5.30201591626283,-0.158569965107449,0.130971913629466,0.0152251757011848,74,-0.188411309481771,-0.128728620733126
"lower","CWW_e_l_HD-HR_6","CWW","east","light","HD-HR",6,"winterwheat",5.13951583647429,0.153703760839898,0.0178676992636828,74,5.10449514591747,5.17453652703111,5.13951583647429,0.153703760839898,0.0178676992636828,74,5.10449514591747,5.17453652703111
"upper","CWW_e_l_HD-HR_1","CWW","east","light","HD-HR",1,"winterwheat",4.549,0.375546104642731,0.0436563479041567,74,4.46343355810785,4.63456644189215,0,0,0,74,0,0
"upper","CWW_e_l_HD-HR_2","CWW","east","light","HD-HR",2,"winterwheat",4.0264706674014,0.45585879834386,0.0529925089080686,74,3.92260534994159,4.13033598486122,0.430281785841038,0.283324956978529,0.0329358572459481,74,0.365727505638979,0.494836066043096
"upper","CWW_e_l_HD-HR_3","CWW","east","light","HD-HR",3,"winterwheat",3.74059449035193,0.688684447706135,0.0800579408854294,74,3.58368092621649,3.89750805448737,3.74059449035193,0.688684447706135,0.0800579408854294,74,3.58368092621649,3.89750805448737
"upper","CWW_e_l_HD-HR_4","CWW","east","light","HD-HR",4,"winterwheat",3.44170430371618,0.771174592867722,0.0896472254800989,74,3.26599574177518,3.61741286565717,-0.0547569674181006,0.595836667634081,0.0692646056894478,74,-0.190515594569418,0.0810016597332171
"upper","CWW_e_l_HD-HR_5","CWW","east","light","HD-HR",5,"winterwheat",3.38757244040795,0.812687535345694,0.0944730070204712,74,3.20240534664783,3.57273953416807,-0.842838932772933,0.625640287759748,0.0727292061550743,74,-0.985388176836879,-0.700289688708988
"upper","CWW_e_l_HD-HR_6","CWW","east","light","HD-HR",6,"winterwheat",3.29340562396127,0.808961532466657,0.0940398679838303,74,3.10908748271296,3.47772376520958,3.29340562396127,0.808961532466657,0.0940398679838303,74,3.10908748271296,3.47772376520958
