"sensanaly","ID","scenario","region","soiltype","initdenres_collapsed","year","crop","fertcost","seedcost","herbcost","sundry","varcost","wtd_yield_mean","wtd_yield_sd","wtd_yield_se","wtd_yield_n","wtd_yield_ci_l","wtd_yield_ci_u","wtd_gp_mean","wtd_gp_sd","wtd_gp_se","wtd_gp_n","wtd_gp_ci_l","wtd_gp_ci_u","wtd_fuelcost_mean","wtd_fuelcost_sd","wtd_fuelcost_se","wtd_fuelcost_n","wtd_fuelcost_ci_l","wtd_fuelcost_ci_u","wtd_labcost_mean","wtd_labcost_sd","wtd_labcost_se","wtd_labcost_n","wtd_labcost_ci_l","wtd_labcost_ci_u","wtd_opscost_mean","wtd_opscost_sd","wtd_opscost_se","wtd_opscost_n","wtd_opscost_ci_l","wtd_opscost_ci_u","wtd_opp_cost_mean","wtd_opp_cost_sd","wtd_opp_cost_se","wtd_opp_cost_n","wtd_opp_cost_ci_l","wtd_opp_cost_ci_u"
"upper","CWW_e_l_LD-HR_6","CWW","east","light","LD-HR",6,"winterwheat",188.7,72,458.22,182,900.92,3.32548037999603,0.818769399930124,0.0951800094175708,74,3.13892756153759,3.51203319845447,-226.129590006577,147.650334429843,17.1640027372044,74,-259.771035371497,-192.488144641656,102.417390432101,1.11656711364421,0.129798290460141,74,102.162985782799,102.671795081403,52.691607274889,0.66354881050962,0.0771359824130133,74,52.5404207493595,52.8427938004185,155.10899770699,1.77855947083917,0.20675333885051,74,154.703761162843,155.514234251137,-489.029590006577,147.650334429843,17.1640027372044,74,-522.671035371497,-455.388144641656
"lower","CWW_n_h_HD-HR_1","CWW","north","heavy","HD-HR",1,"winterwheat",243.3,72,463.08,182,960.38,8.6675,0.0588993220418228,0.00684690711097369,74,8.65408006206249,8.68091993793751,621.19,10.5978506634568,1.23197511538647,74,618.775328773843,623.604671226158,147.5,0.100682601780902,0.0117041147196141,74,147.47705993515,147.52294006485,75.75,0.0503413008904508,0.00585205735980703,74,75.7385299675748,75.7614700324252,223.25,0.151023902671345,0.0175561720794202,74,223.215589902724,223.284410097276,-387.28,0.0503413008904007,0.00585205735980121,74,-387.291470032425,-387.268529967575
"lower","CWW_n_h_HD-HR_2","CWW","north","heavy","HD-HR",2,"winterwheat",243.3,72,463.08,182,960.38,7.75057695993017,0.120414929158595,0.0139979511841909,74,7.72314097560916,7.77801294425118,475.993982440636,21.6323762098114,2.51471265480854,74,471.065145637212,480.922819244061,133.404704577265,0.228708317490208,0.0265868018693085,74,133.352594445601,133.456814708929,67.7023522886326,0.114354158745105,0.0132934009346543,74,67.6762972228007,67.7284073544646,201.107056865898,0.343062476235313,0.0398802028039627,74,201.028891668402,201.185222063394,-350.661991572472,14.3725540710984,1.67077547348305,74,-353.936711500499,-347.387271644445
"lower","CWW_n_h_HD-HR_3","CWW","north","heavy","HD-HR",3,"winterwheat",243.3,72,463.08,182,960.38,7.57812307872468,0.195603725516681,0.0227384712208083,74,7.5335556751319,7.62269048231747,444.770094732224,35.134659387919,4.08432119191394,74,436.764825196073,452.775364268375,133.238880397051,0.375691396363547,0.0436732377236306,74,133.153280851113,133.324479942989,67.6194401985256,0.187845698181773,0.0218366188618152,74,67.5766404255564,67.6622399714947,200.858320595577,0.56353709454532,0.0655098565854459,74,200.729921276669,200.986719914484,-101.429905267776,35.134659387919,4.08432119191394,74,-109.435174803927,-93.4246357316246
"lower","CWW_n_h_HD-HR_4","CWW","north","heavy","HD-HR",4,"winterwheat",243.3,72,463.08,182,960.38,7.18832047833539,0.220967271765287,0.0256869235823784,74,7.13797410811392,7.23866684855685,373.777008931992,39.6607923681285,4.61047346350382,74,364.740480943525,382.81353692046,133.139910464224,0.444378625973427,0.0516579659776337,74,133.038660850908,133.24116007754,67.569955232112,0.222189312986714,0.025828982988817,74,67.5193304254539,67.6205800387701,200.709865696336,0.666567938960145,0.0774869489664511,74,200.557991276362,200.86174011631,-577.972619590207,32.1971091052954,3.74283790786772,74,-585.308581889627,-570.636657290786
"lower","CWW_n_h_HD-HR_5","CWW","north","heavy","HD-HR",5,"winterwheat",243.3,72,463.08,182,960.38,7.16801808229507,0.231134554703884,0.0268688462164306,74,7.11535514371087,7.22068102087927,370.132989129884,41.4856893058253,4.82261342346191,74,360.680666819899,379.58531143987,133.099081110699,0.46482565048544,0.0540348842964922,74,132.993172737478,133.20498948392,67.5495405553495,0.232412825242718,0.0270174421482459,74,67.4965863687389,67.6024947419601,200.648621666048,0.697238475728154,0.0810523264447377,74,200.489759106217,200.80748422588,-419.663758539508,34.6953056388778,4.03324735601466,74,-427.568923357296,-411.758593721719
"lower","CWW_n_h_HD-HR_6","CWW","north","heavy","HD-HR",6,"winterwheat",243.3,72,463.08,182,960.38,6.99382037118122,0.228296412317177,0.0265389188655572,74,6.94180409020473,7.04583665215772,338.362767244264,40.9598227968507,4.76148268349915,74,329.030261184605,347.695273303922,133.087674536466,0.47018105718706,0.0546574376800683,74,132.980545958613,133.194803114319,67.5438372682332,0.235090528593531,0.0273287188400343,74,67.4902729793067,67.5974015571596,200.631511804699,0.705271585780588,0.0819861565201024,74,200.47081893792,200.792204671479,-207.837232755736,40.9598227968507,4.76148268349915,74,-217.169738815395,-198.504726696078
"upper","CWW_n_h_HD-HR_1","CWW","north","heavy","HD-HR",1,"winterwheat",243.3,72,463.08,182,960.38,6.293,0.518515399171599,0.0602761908060073,74,6.17485866602023,6.41114133397978,192.495,93.6217309179989,10.8833051543266,74,171.16372189752,213.82627810248,144.3,0.704778212466253,0.0819288030372917,74,144.139419546047,144.460580453953,74.3,0.302047805342683,0.0351123441588397,74,74.2311798054487,74.3688201945513,218.6,1.00682601780894,0.117041147196132,74,218.370599351496,218.829400648504,-386.83,0.100682601780916,0.0117041147196157,74,-386.85294006485,-386.80705993515
"upper","CWW_n_h_HD-HR_2","CWW","north","heavy","HD-HR",2,"winterwheat",243.3,72,463.08,182,960.38,5.21785475289981,0.636719908039104,0.0740171858507277,74,5.07278106863239,5.36292843716724,19.2505312377056,114.890362358485,13.3557333385957,74,-6.92670610594192,45.4277685813531,129.623058564415,0.89097263146122,0.103573464592734,74,129.420054573813,129.826062555016,66.004461929816,0.421203521932934,0.048963914855284,74,65.9084926566996,66.1004312029323,195.627520494231,1.31163978885821,0.152475028337209,74,195.32866943869,195.926371549772,-276.529500065115,68.5738692712708,7.97155038231257,74,-292.153738814447,-260.905261315782
"upper","CWW_n_h_HD-HR_3","CWW","north","heavy","HD-HR",3,"winterwheat",243.3,72,463.08,182,960.38,4.6556248263001,0.921620192492416,0.107136171195868,74,4.4456379307562,4.865611721844,-82.2824914182951,166.312496051765,19.3334349596085,74,-120.176023939128,-44.3889588974624,128.894311747197,1.26919959737141,0.147541456289033,74,128.605130492871,129.183493001524,65.65968288134,0.615756413151772,0.0715802290702571,74,65.5193856323623,65.7999801303177,194.553994628537,1.8840057591509,0.219011220881049,74,194.124732635611,194.983256621464,-628.482491418295,166.312496051765,19.3334349596085,74,-666.376023939128,-590.588958897462
"upper","CWW_n_h_HD-HR_4","CWW","north","heavy","HD-HR",4,"winterwheat",243.3,72,463.08,182,960.38,4.2176671119301,0.997203349822296,0.115922534764269,74,3.99045894379213,4.44487528006807,-161.720817634442,179.860176724827,20.9083208483071,74,-202.701126497124,-120.74050877176,128.567136411369,1.42668654294426,0.165848941844853,74,128.242072485353,128.892200337385,65.5002461671637,0.703707650587783,0.0818043527467904,74,65.3399096357799,65.6605826985474,194.067382578533,2.12875651856648,0.247462918743866,74,193.582355257795,194.552409899271,-383.135247951405,150.250665025553,17.4662850289091,74,-417.369166608067,-348.901329294743
"upper","CWW_n_h_HD-HR_5","CWW","north","heavy","HD-HR",5,"winterwheat",243.3,72,463.08,182,960.38,4.13115414312014,1.03231969221863,0.120004726649162,74,3.89594487888779,4.3663634073525,-177.326650542368,186.193759315954,21.6445848693146,74,-219.750036886224,-134.903264198511,128.445820270048,1.47482456067326,0.171444872739657,74,128.109788319478,128.781852220618,65.4388581044931,0.731005908959469,0.0849777108243176,74,65.2723017912775,65.6054144177088,193.884678374541,2.2039396867509,0.256202784518584,74,193.382520916885,194.386835832198,-590.834456006134,147.467781453941,17.1427813848102,74,-624.434307520362,-557.234604491906
"upper","CWW_n_h_HD-HR_6","CWW","north","heavy","HD-HR",6,"winterwheat",243.3,72,463.08,182,960.38,4.01085802920071,1.02065601617311,0.118648851849798,74,3.77830627957511,4.24340977882632,-199.232270835375,184.03742083947,21.3939156130909,74,-241.164345437033,-157.300196233717,128.412916960549,1.49421029701437,0.173698418814622,74,128.072468059672,128.753365861426,65.4222017624207,0.740407466800758,0.0860706197238809,74,65.2535033477619,65.5909001770795,193.83511872297,2.23264656817013,0.25953989169927,74,193.326420535239,194.3438169107,-745.432270835375,184.03742083947,21.3939156130909,74,-787.364345437033,-703.500196233717
"lower","CWW_n_m_HD-HR_1","CWW","north","medium","HD-HR",1,"winterwheat",243.3,72,463.08,182,960.38,7.6825,0.0518515399171597,0.00602761908060071,74,7.67068586660202,7.69431413339798,467.9275,9.4123130274868,1.09415916456303,74,465.782948037456,470.072051962544,129.75,0.0503413008904579,0.00585205735980786,74,129.738529967575,129.761470032425,67,0,0,74,67,67,196.75,0.0503413008904579,0.00585205735980786,74,196.738529967575,196.761470032425,-379.53,4.04687344068714e-14,4.70439481774956e-15,74,-379.53,-379.53
"lower","CWW_n_m_HD-HR_2","CWW","north","medium","HD-HR",2,"winterwheat",243.3,72,463.08,182,960.38,6.92556752988228,0.0942597756059882,0.0109574763427184,74,6.90409087625056,6.94704418351401,345.770648867642,17.0999638227174,1.98783041699563,74,341.87450125033,349.666796484953,119.7622087701,0.101682605831704,0.011820362829254,74,119.739040858954,119.785376681245,61,3.42888748458215e-15,3.98600073600909e-16,74,61,61,180.7622087701,0.101682605831704,0.0118203628292541,74,180.739040858954,180.785376681245,-335.046954814963,11.7627008074011,1.36738619411039,74,-337.727031755419,-332.366877874506
"lower","CWW_n_m_HD-HR_3","CWW","north","medium","HD-HR",3,"winterwheat",243.3,72,463.08,182,960.38,6.80174673380762,0.153471698290617,0.0178407225402881,74,6.76677891762866,6.83671454998659,323.225438382098,27.8398698688193,3.23631913518545,74,316.882252877135,329.568623887062,119.711079670348,0.167417582950384,0.0194618987021797,74,119.672934348891,119.749224991804,61,4.55501069578213e-15,5.29509237837514e-16,74,61,61,180.711079670348,0.167417582950383,0.0194618987021796,74,180.672934348891,180.749224991804,-80.824561617902,27.8398698688193,3.23631913518545,74,-87.1677471228654,-74.4813761129385
"lower","CWW_n_m_HD-HR_4","CWW","north","medium","HD-HR",4,"winterwheat",243.3,72,463.08,182,960.38,6.46405270795928,0.178510365582545,0.0207514084902668,74,6.42337994731835,6.5047254686002,261.632180433779,32.3745012532227,3.76345932619595,74,254.255800154435,269.008560713124,119.674531933706,0.203895334760189,0.0237023512167525,74,119.628075325321,119.72098854209,61,5.45334534899956e-15,6.33938520075788e-16,74,61,61,180.674531933706,0.203895334760192,0.0237023512167529,74,180.628075325321,180.72098854209,-562.369181066457,24.8656366686132,2.89057154858801,74,-568.03470130169,-556.703660831225
"lower","CWW_n_m_HD-HR_5","CWW","north","medium","HD-HR",5,"winterwheat",243.3,72,463.08,182,960.38,6.44941386031452,0.190338711495663,0.0221264257729119,74,6.40604606579962,6.49278165482943,258.977290394906,34.519680880961,4.01283139260188,74,251.112140865406,266.842439924406,119.657811376716,0.217405724152671,0.0252729020821381,74,119.608276488635,119.707346264797,61,6.8577749691643e-15,7.97200147201818e-16,74,61,61,180.657811376716,0.21740572415267,0.025272902082138,74,180.608276488635,180.707346264797,-386.92084360644,29.9636220920046,3.48320031640767,74,-393.747916226599,-380.093770986281
"lower","CWW_n_m_HD-HR_6","CWW","north","medium","HD-HR",6,"winterwheat",243.3,72,463.08,182,960.38,6.29345618371798,0.18944215333139,0.0220222030033187,74,6.25029266583147,6.33661970160448,230.521102585052,34.3517634921419,3.99331139264763,74,222.694212255462,238.347992914641,119.652890611438,0.221595687602515,0.0257599754396054,74,119.602401059576,119.703380163299,61,7.15392913128404e-15,8.31627369252392e-16,74,61,61,180.652890611438,0.221595687602515,0.0257599754396054,74,180.602401059576,180.703380163299,-173.528897414948,34.3517634921419,3.99331139264763,74,-181.355787744538,-165.702007085359
"upper","CWW_n_m_HD-HR_1","CWW","north","medium","HD-HR",1,"winterwheat",243.3,72,463.08,182,960.38,5.5755,0.459616077129776,0.0534292836950336,74,5.47077860395773,5.68022139604227,87.151,83.0742215554325,9.65718209629993,74,68.2229230912522,106.079076908748,127.25,0.553754309794923,0.0643726309578731,74,127.123829643323,127.376170356677,65.75,0.251706504452232,0.0292602867990326,74,65.6926498378739,65.8073501621261,193,0.805460814247141,0.0936329177569041,74,192.816479481196,193.183520518804,-379.73,0,0,74,-379.73,-379.73
"upper","CWW_n_m_HD-HR_2","CWW","north","medium","HD-HR",2,"winterwheat",243.3,72,463.08,182,960.38,4.92254389332414,0.560231904813647,0.0651256360835386,74,4.7948976466004,5.05019014004788,-15.8679119014404,101.105390369956,11.7532628947794,74,-38.9043071752081,7.16848337232725,117.154646012974,0.790896640423289,0.0919398669396268,74,116.974443873772,117.334848152175,59.696218621437,0.345321685378437,0.0401428305322794,74,59.6175386735937,59.7748985692802,176.85086463441,1.13615481637087,0.132075314650531,74,176.591997017695,177.109732251126,-281.502270708077,61.7263834202898,7.17554632080433,74,-295.566341496854,-267.438199919301
"upper","CWW_n_m_HD-HR_3","CWW","north","medium","HD-HR",3,"winterwheat",243.3,72,463.08,182,960.38,4.56627983594753,0.844804287404482,0.0982065036114259,74,4.37379508886913,4.75876458302592,-80.2857677652549,152.42367956061,17.7188928375654,74,-115.014797726883,-45.5567378036267,116.737995270404,1.22382189388882,0.142266405407564,74,116.459153115805,117.016837425003,59.5134578000284,0.529429313277322,0.0615449075502505,74,59.3928297812299,59.6340858188268,176.251453070433,1.7531348811982,0.203797790338717,74,175.852009401369,176.650896739497,-484.335767765255,152.42367956061,17.7188928375654,74,-519.064797726883,-449.606737803627
"upper","CWW_n_m_HD-HR_4","CWW","north","medium","HD-HR",4,"winterwheat",243.3,72,463.08,182,960.38,4.19912946876757,0.944753626036346,0.109825378221386,74,3.98387172745365,4.41438721008149,-146.93182602166,170.358422122564,19.8037643118709,74,-185.747204072927,-108.116447970393,116.487697674178,1.4393121590497,0.167316639904796,74,116.159757059964,116.815638288391,59.406582870236,0.619614931103486,0.0720287726711945,74,59.2654064758004,59.5477592646715,175.894280544414,2.05874004467614,0.239323668980946,74,175.425206153211,176.363354935616,-403.247070132304,131.898552444473,15.3328952753977,74,-433.299544872083,-373.194595392524
"upper","CWW_n_m_HD-HR_5","CWW","north","medium","HD-HR",5,"winterwheat",243.3,72,463.08,182,960.38,4.13241585743057,0.994908723712898,0.115655789897251,74,3.90573050923195,4.35910120562918,-158.958051120552,179.4018313346,20.8550392789641,74,-199.833928107322,-118.082174133782,116.382820543786,1.51695672686063,0.176342637574101,74,116.037188974141,116.728452113431,59.3625045835353,0.651970988668337,0.0757900879621675,74,59.2139560111295,59.5110531559412,175.745325127322,2.16870985899449,0.252107400228551,74,175.251194622874,176.23945563177,-572.002471139351,139.957643632998,16.2697455964849,74,-603.891172508461,-540.11376977024
"upper","CWW_n_m_HD-HR_6","CWW","north","medium","HD-HR",6,"winterwheat",243.3,72,463.08,182,960.38,4.01736287861317,0.990239964062332,0.115113057612011,74,3.79174128569362,4.24298447153271,-179.91366341494,178.510061356418,20.7513731246979,74,-220.586354739348,-139.240972090532,116.353602414883,1.54557756842375,0.179669742824675,74,116.001449718946,116.705755110819,59.3503559017226,0.66429878972505,0.077223165725914,74,59.1989984968998,59.5017133065454,175.703958316605,2.20964733650655,0.256866285325456,74,175.200500397368,176.207416235843,-583.96366341494,178.510061356418,20.7513731246979,74,-624.636354739348,-543.290972090532
"lower","CWW_n_l_HD-HR_1","CWW","north","light","HD-HR",1,"winterwheat",188.7,72,463.08,182,905.78,6.27,0.0422866927479753,0.00491572818223751,74,6.26036517276282,6.27963482723719,293.495,7.71732142650546,0.897120393258343,74,291.736644029214,295.253355970786,111,1.01171836017179e-14,1.17609870443739e-15,74,111,111,57,0,0,74,57,57,168,0,0,74,168,168,-366.63,0,0,74,-366.63,-366.63
"lower","CWW_n_l_HD-HR_2","CWW","north","light","HD-HR",2,"winterwheat",188.7,72,463.08,182,905.78,5.65222983019526,0.0768720500087672,0.00893619429891598,74,5.63471488936939,5.66974477102114,189.751944010635,14.0291491266,1.63085545955216,74,186.555467309913,192.948420711357,105,6.22332937841318e-15,7.23447345365573e-16,74,105,105,54,3.2208789513648e-15,3.74419572775827e-16,74,54,54,159,9.40878963549912e-15,1.09374957856409e-15,74,159,159,-334.916802273253,10.1228033300261,1.1767519845836,74,-337.223236163037,-332.610368383469
"lower","CWW_n_l_HD-HR_3","CWW","north","light","HD-HR",3,"winterwheat",188.7,72,463.08,182,905.78,5.55120316155185,0.125161385013707,0.0145497154697495,74,5.52268571923114,5.57972060387256,171.31259942552,22.8407808419209,2.65518683993837,74,166.10843321924,176.516765631799,105,7.9766895062205e-15,9.27271320090734e-16,74,105,105,54,4.24048418385578e-15,4.92946273503746e-16,74,54,54,159,1.19939004876749e-14,1.39426261102055e-15,74,159,159,-91.5874005744805,22.8407808419209,2.65518683993837,74,-96.7915667807597,-86.3832343682013
"lower","CWW_n_l_HD-HR_4","CWW","north","light","HD-HR",4,"winterwheat",188.7,72,463.08,182,905.78,5.27561580066582,0.145581269018774,0.0169234787687613,74,5.24244578227905,5.30878581905259,121.01825628118,26.5696010726001,3.08865338705501,74,114.964495642552,127.072016919808,105,1.0387022512789e-14,1.20746684069062e-15,74,105,105,54,5.45334534899956e-15,6.33938520075788e-16,74,54,54,159,1.56027124761677e-14,1.81377848335322e-15,74,159,159,-515.013086602063,20.2824136657666,2.35778269667074,74,-519.634340687538,-510.391832516588
"lower","CWW_n_l_HD-HR_5","CWW","north","light","HD-HR",5,"winterwheat",188.7,72,463.08,182,905.78,5.26367732297495,0.155227687045007,0.0180448520866466,74,5.22830941288512,5.29904523306478,118.839400499812,28.3301399143345,3.29331187032341,74,112.384509233978,125.294291765646,105,1.26669707057054e-14,1.47250543457539e-15,74,105,105,54,5.99695024383745e-15,6.97131305510274e-16,74,54,54,159,1.76022336201337e-14,2.04621809495761e-15,74,159,159,-379.147912570068,24.0807636657531,2.79933191529176,74,-384.634603124039,-373.661222016096
"lower","CWW_n_l_HD-HR_6","CWW","north","light","HD-HR",6,"winterwheat",188.7,72,463.08,182,905.78,5.13639533429427,0.154496513396474,0.0179598548764929,74,5.10119401873635,5.1715966498522,95.6138013993161,28.195835290544,3.27769927493539,74,89.1895108204428,102.03809197819,105,1.1157451977586e-14,1.29702744679193e-15,74,105,105,54,6.27864894969533e-15,7.29878114903443e-16,74,54,54,159,1.85212209187102e-14,2.15304819845269e-15,74,159,159,-167.286198600684,28.195835290544,3.27769927493539,74,-173.710489179557,-160.86190802181
